q_over_2pi,omega_branch_00_meV,omega_branch_01_meV,omega_branch_02_meV,omega_branch_03_meV,omega_branch_04_meV,omega_branch_05_meV,omega_branch_06_meV,omega_branch_07_meV,omega_branch_08_meV,omega_branch_09_meV,omega_branch_10_meV,omega_branch_11_meV,omega_branch_12_meV,omega_branch_13_meV,omega_branch_14_meV,omega_branch_15_meV,omega_branch_16_meV,omega_branch_17_meV,omega_branch_18_meV,omega_branch_19_meV,weight_branch_00,weight_branch_01,weight_branch_02,weight_branch_03,weight_branch_04,weight_branch_05,weight_branch_06,weight_branch_07,weight_branch_08,weight_branch_09,weight_branch_10,weight_branch_11,weight_branch_12,weight_branch_13,weight_branch_14,weight_branch_15,weight_branch_16,weight_branch_17,weight_branch_18,weight_branch_19
0.8255033557046979,3.5754678672312075,3.2678434748970147,2.6963171492934843,2.017389366667017,1.3073419594118787,0.7279060601762045,0.29735712233919487,0.06185367384735791,0.028779456002928704,0.020780341453850635,-0.020780341453850878,-0.028779456002928763,-0.06185367384735799,-0.29735712233919553,-0.7279060601762052,-1.307341959411875,-2.017389366667022,-2.6963171492934914,-3.267843474897006,-3.5754678672312137,7.470870856173846e-33,1.6555391536474952e-33,1.987250281785845e-32,2.0576457942998797e-33,0.0051750380871436515,5.910038012746008e-33,0.045846452710666036,8.137927694764624e-31,0.0017665445402854844,8.653374756214102e-31,1.580848657837722e-30,0.0017665445402854853,1.1626671397481301e-30,0.04584645271066597,3.102769956691654e-32,0.005175038087143643,4.946061808170947e-33,3.1407549275093224e-32,5.059957814764745e-33,3.498669652537776e-33
0.8355704697986577,3.5356093280164953,3.353357701382949,2.5630758858401363,2.1611602983123275,1.1772895222757,0.8349984317584321,0.23517360837364604,0.0969372015072251,0.03275459638349621,0.027066254361178238,-0.027066254361178054,-0.032754596383496176,-0.09693720150722551,-0.23517360837364554,-0.834998431758433,-1.177289522275702,-2.161160298312337,-2.563075885840134,-3.353357701382936,-3.5356093280164895,1.0522302151485833e-32,5.023987085357504e-33,1.7558576809241674e-32,2.207703434356814e-32,0.004713774927065119,1.1477048830509788e-32,0.04790243000942099,1.1516614986112363e-30,0.0025405846744925163,1.966036587222204e-30,2.555894285603236e-30,0.0025405846744925237,1.5928957262240158e-31,0.04790243000942114,9.306108753166763e-33,0.004713774927065131,7.720051193000288e-33,3.576614571640422e-32,3.147511827345229e-33,6.75492625195057e-33
0.8456375838926173,3.4831759154688173,3.42792304734098,2.42555762013364,2.3037555273102703,1.0523760967211937,0.948749597004053,0.18034926886459232,0.13862814048642125,0.0333205828229426,0.03145815576272078,-0.03145815576272079,-0.03332058282294267,-0.13862814048642136,-0.1803492688645923,-0.9487495970040513,-1.0523760967211904,-2.3037555273102766,-2.4255576201336466,-3.4279230473409776,-3.4831759154688164,2.68175886492992e-33,6.033030074246622e-33,3.217228381457294e-34,3.413655764017911e-33,0.004277553496688069,2.4586281860339603e-31,0.051187121472011606,8.244937497399395e-31,0.0034268582463355315,1.1436100684530678e-28,3.9636785018557334e-29,0.003426858246335523,9.052953829505475e-32,0.05118712147201166,1.535787930326946e-31,0.004277553496688072,2.709655212612703e-33,4.88168539575938e-33,1.3312848934775664e-32,3.7408676409260204e-33
0.8557046979865772,3.4908777643504263,3.4186383708956685,2.4441014677057247,2.284849177346597,1.0687114448219128,0.9332132443032009,0.1872408372995049,0.13267576657681973,0.033423330944839166,0.031001182915373997,-0.031001182915373904,-0.03342333094483909,-0.1326757665768194,-0.18724083729950505,-0.9332132443031995,-1.0687114448219157,-2.2848491773465964,-2.44410146770572,-3.4186383708956813,-3.490877764350424,2.754515145373149e-32,1.0726066745300957e-32,5.972346921110107e-33,3.0250965703299357e-33,2.5165802436971118e-31,0.003865364967711392,3.7594737371660205e-30,0.05649176252880338,7.261406795424614e-29,0.004526735893966196,0.004526735893966181,1.646066670506459e-29,0.05649176252880348,1.6826144457978834e-30,0.003865364967711396,1.7981386116784258e-31,8.43033190167655e-33,2.540720093131408e-33,1.463067046820716e-32,1.2905173285360772e-32
0.8657718120805369,3.5416593495257462,3.3425728647319297,2.5811121564087616,2.142035568155312,1.1943472593829316,0.820325980393366,0.24303574190519037,0.09188507544975784,0.03243289730537315,0.026325905191389085,-0.026325905191388978,-0.03243289730537336,-0.09188507544975777,-0.2430357419051904,-0.8203259803933671,-1.1943472593829334,-2.142035568155317,-2.5811121564087616,-3.3425728647319257,-3.541659349525747,9.140504161807161e-33,4.952031680250232e-33,6.0207061386637405e-33,2.0088259980394584e-32,2.631930839341273e-32,0.003476213351987527,4.76478299610951e-31,0.06554162341111922,8.947556414781978e-30,0.006059445209186978,0.006059445209186945,7.490899765838891e-30,0.06554162341111955,8.673717468404022e-32,0.003476213351987531,2.95950786937272e-33,2.503954264123467e-32,1.0455115867689068e-32,2.1602512867912846e-32,1.1790446714964119e-33
0.8758389261744967,3.579811595423057,3.255653779304862,2.7137014620422257,1.9981878266205206,1.3250341834091657,0.71415048677362,0.3062127404303918,0.057656175635530105,0.027964053134942084,0.019827841188632185,-0.01982784118863258,-0.027964053134942372,-0.05765617563553026,-0.30621274043039226,-0.7141504867736189,-1.325034183409168,-1.9981878266205193,-2.713701462042216,-3.255653779304862,-3.5798115954230543,8.182518274783041e-33,5.981797206911574e-33,2.867857128957338e-33,1.8162030620868213e-32,1.1604640844487711e-32,0.0031091153487741072,8.773930775643104e-33,0.08294148907047558,2.3636476766491298e-29,0.0086075074575118,0.008607507457511779,2.434699416018025e-29,0.08294148907047556,2.6266540746568585e-32,0.0031091153487741072,1.0331745967392817e-33,1.7225850283570336e-32,2.2519177851588047e-33,3.0064608938452853e-32,6.297775354301156e-33
0.8859060402684563,3.604990328380548,3.1586453007222666,2.84079554504315,1.8543512948403966,1.4600669998049904,0.6150331342447652,0.3769047960752951,0.02962185660780505,0.019503039177387202,0.012042142822893358,-0.012042142822893393,-0.019503039177387146,-0.02962185660780497,-0.37690479607529415,-0.6150331342447678,-1.460066999804991,-1.854351294840398,-2.8407955450431466,-3.158645300722283,-3.6049903283805502,5.5290806045467434e-33,1.3822315078559718e-32,4.8959490933299845e-33,5.987544486936613e-33,2.707139573100925e-32,0.0027630989927977215,1.6273535660804682e-32,0.12645886282441327,4.0125826810740874e-28,0.014414022443456125,0.014414022443455939,8.477469613407001e-28,0.12645886282441354,5.557006171354654e-32,0.002763098992797723,1.5027289857780968e-32,6.797043931331673e-33,2.2966474593893073e-33,5.036123729791635e-32,1.7523723078461212e-32
0.8959731543624161,3.616967749489975,3.052391945176758,2.9613453904223963,1.711534517666979,1.5986632129884906,0.5232307817728626,0.45517207147664035,0.007375454752568317,0.006548841700219861,0.0035050301333456966,-0.0035050301333455305,-0.006548841700219564,-0.007375454752568226,-0.455172071476641,-0.5232307817728639,-1.5986632129884943,-1.7115345176669796,-2.9613453904224016,-3.0523919451767583,-3.6169677494899664,2.555195802810405e-33,3.1531341843805514e-33,1.2393408375626036e-33,6.78892932166376e-33,4.0232835079233686e-33,0.0024372009070717042,1.1110131408808293e-32,0.3915549207578131,2.6764283232632086e-24,0.048139176621465336,0.048139176621463,2.084244793063304e-24,0.39155492075780346,2.2930589799176481e-32,0.0024372009070717008,4.6689528198075326e-33,1.522889005478468e-33,1.1620311943721721e-33,7.861428861901457e-33,3.0458119107653972e-33
0.9060402684563758,3.615635313222188,3.0743392319148573,2.9378081605163135,1.7399693874854736,1.5706988993052171,0.5409966978284081,0.438912294537657,0.011382379249566078,0.00952264654923942,0.00524680802972415,-0.005246808029724215,-0.009522646549239417,-0.011382379249566121,-0.4389122945376565,-0.5409966978284083,-1.5706988993052193,-1.7399693874854743,-2.937808160516324,-3.074339231914857,-3.6156353132221914,7.198305746980672e-33,2.533528762795926e-33,2.607924962450905e-33,3.420601994318386e-33,1.7687270591998834e-32,1.5203995510982066e-31,0.0021304618679607477,9.201409539832593e-26,0.2293940434473172,0.02994835914388296,0.029948359143883226,0.22939404344731087,7.499833736395029e-26,0.002130461867960739,1.9090876426372975e-32,1.4728824341875214e-32,5.5244631147092174e-33,8.016528677367887e-34,4.812554889863046e-33,7.134460281094945e-33
0.9161073825503355,3.6010051005889054,3.1788146865087987,2.8158671572481087,1.8830686784898556,1.4327492596014644,0.6342783440153442,0.36216119989292,0.03475215909246897,0.021538881404179255,0.013676564329013681,-0.013676564329013584,-0.02153888140417904,-0.034752159092468815,-0.3621611998929196,-0.6342783440153431,-1.4327492596014633,-1.883068678489858,-2.815867157248108,-3.178814686508806,-3.601005100588913,3.865136305834334e-33,2.293140900165794e-33,7.945638044557337e-33,3.0042997867054534e-33,6.992075510032666e-33,3.3511069959158075e-33,0.0018419202493253854,4.1086661193902605e-28,0.07495525900392716,0.010247761512187047,0.010247761512186893,0.07495525900392735,1.0542614920287326e-28,0.001841920249325385,8.769677898721314e-33,4.012358522798733e-33,3.977085874852776e-33,4.179366293180847e-33,1.093224520854057e-32,4.726850887911915e-33
